CODE,SECTOR
2074,CEAR - COORDENAÇÃO DE ENGENHARIA DE ENERGIAS RENOVÁVEIS
2075,HOSP - HULW ASSESSORIA DE COMUNICAÇÃO
2076,HOSP - HULW ASSESSORIA DE INFORMÁTICA
2077,CCA - SETOR DE RH
2078,PU - DIVISÃO DE TRANSPORTES
2079,PU - DIVISÃO DE PROJETOS
2080,HOSP - HULW ASSESSORIA DE ORGANIZAÇÕES E MÉTODOS
2081,HOSP - HULW AUDITORIA MÉDICA
2083,HOSP - HULW BIBLIOTECA SETORIAL
2084,PU - PREFEITURA UNIVERSITÁRIA
2085,HOSP - HULW CENTRO CIRÚRGICO (ENFERMAGEM)
2086,PU - DIVISÃO DE ADMINISTRAÇÃO
2087,HOSP - HULW CENTRO DE ASSISTÊNCIA TOXICOLÓGICA DA PARAÍBA (CEATOX)
2088,HOSP - HULW CENTRO DE CIRURGIA AMBULATORIAL E ENDOSCOPIA (CECAE)
2089,PU - DIVISÃO DE OBRAS
2090,HOSP - HULW CENTRO CIRÚRGICO (ANESTESISTAS)
2091,HOSP - HULW CENTRO DE REFERÊNCIA OFTALMOLÓGICA - CEROF (MÉDICOS)
2092,PU - SEÇÃO DE SERVIÇOS ELÉTRICOS
2093,HOSP - HULW CENTRO DE REFERÊNCIA OFTALMOLÓGICA - CEROF (ENFERMAGEM)
2094,PU - DIVISÃO DE MANUTENÇÃO
2095,HOSP - HULW GERÊNCIA DE ENSINO E PESQUISA
2096,HOSP - HULW CIRURGIA BUCO MAXILO FACIAL (ODONTOLOGIA)
2097,HOSP - HULW CITOLOGIA (ANATOMIA PATOLÓGICA)
2098,PU - DIVISÃO DE CONTABILIDADE
2099,PU - SEÇÃO DE RECURSOS HUMANOS
2100,HOSP - HULW CLÍNICA MÉDICA (ENFERMAGEM)
2101,PU - SEÇÃO DA CENTRAL TELEFÔNICA
2102,HOSP - HULW CLÍNICA PEDIÁTRICA (ENFERMAGEM)
2103,PU - SETOR DE V
2104,HOSP - HULW COMITÊ DE ÉTICA
2105,HOSP - HULW CONTABILIDADE
2106,HOSP - HULW GERÊNCIA ADMINISTRATIVA
2107,PU - SEÇÃO DE COMPRAS
2108,PU - COORDENAÇÃO DE SEGURANÇA E PORTARIA
2109,HOSP - HULW DIRETORIA DE PLANEJAMENTO
2110,PU - SEÇÃO DE MARCENARIA
2111,HOSP - HULW DIRETORIA MÉDICA
2112,PU - SEÇÃO DE OFICINA MECÂNICA
2113,HOSP - HULW GERÊNCIA DE ATENÇÃO A SAÚDE
2114,PU - COMISSÃO PERMANENTE DE LICITAÇÃO
2115,PU - DIVISÃO DE SERVIÇOS GERAIS
2116,HOSP - HULW DIVISÃO DE CIRURGIA
2117,HULW - UNIDADE DE APOIO À GESTÃO EM ENFERMAGEM
2118,HOSP - HULW DIVISÃO DE MATERIAL
2119,HOSP - HULW DIVISÃO DE SERVIÇOS GERAIS
2120,HOSP - HULW FATURAMENTO
2121,HOSP - HULW GERÊNCIA DE RECURSOS HUMANOS
2122,HOSP - HULW HIGIENIZAÇÃO
2123,HOSP - HULW LICITAÇÃO
2124,HOSP - HULW MÉTODOS GRÁFICOS
2125,HOSP - HULW OBSTETRÍCIA
2126,HOSP - HULW ODONTOLOGIA SOCIAL E RESTAURADORA
2127,HOSP - HULW PATRIMÔNIO
2128,HOSP - HULW PSIQUIATRIA
2129,HOSP - HULW SERVIÇO DA ATENDIMENTO ESPECIAL MATERNO INFANTIL (SAE/MI)
2130,HOSP - HULW SERVIÇO DE DOENÇAS INFECTO CONTAGIOSAS
2131,HOSP - HULW SERVIÇO DE FISIOTERAPIA
2132,HOSP - HULW SERVIÇO DE FISSURAS LABIOPALATINAS
2133,HOSP - HULW SERVIÇO DE IMUNOLOGIA E ALERGIA
2134,HOSP - HULW SERVIÇO DE NEONATOLOGIA
2135,HOSP - HULW SERVIÇO DE RECREAÇÃO PEDIÁTRICA
2136,EDITORA - DIVISÃO DE EDITORAÇÃO
2137,HOSP - HULW SERVIÇO DE VIGILÂNCIA EPIDEMIOLÓGICA
2138,HOSP - HULW SECRETARIA EXECUTIVA
2139,EDITORA - SETOR DE GESTÃO DE PESSOAS
2140,EDITORA - DIRETORA DE PRODUÇÃO
2141,HOSP - HULW UNIDADE DE DIAGNÓSTICO POR IMAGEM-RADIOLOGIA (TÉCNICOS)
2142,EDITORA - DIREÇÃO
2143,HOSP - HULW UTI ADULTOS (ENFERMAGEM)
2144,HOSP - HULW UTI - MÉDICOS
2145,HULW - UNIDADE DE TERAPIA INTENSIVA NEONATAL
2146,UEAD - COORDENAÇÃO
2147,HOSP - HULW UTI PEDIÁTRICA (MÉDICOS)
2148,CI - DIRETORIA DE CENTRO
2149,CI - DEPARTAMENTO DE SISTEMAS DE COMPUTAÇÃO
2150,CI - DEPARTAMENTO DE COMPUTAÇÃO CIENTÍFICA
2151,CI - DEPARTAMENTO DE INFORMÁTICA
2152,CI - COORDENAÇÃO DE CIÊNCIAS DA COMPUTAÇÃO (BACHARELADO)
2153,CI - COORDENAÇÃO DE ENGENHARIA COMPUTACIONAL
2154,CCS - NÚCLEO DE PESQUISA EM CIÊNCIAS DO MOVIMENTO HUMANO (NPCMH)
2155,CI - COORDENAÇÃO DE MATEMÁTICA COMPUTACIONAL
2156,CCS - DPTO DE ENFERMAGEM DE SAÚDE PÚBLICA E PSIQUIATRIA
2157,CTDR - COORDENAÇÃO DE GESTÃO PÚBLICA
2158,CTDR - COORDENAÇÃO DE TECNOLOGIA DE ALIMENTOS
2159,CTDR - DEPARTAMENTO DE TECNOLOGIA DE ALIMENTOS
2160,CTDR - ASSESSORIA DE EXTENSÃO
2161,CTDR - ASSESSORIA DE PESQUISA
2162,CTDR - ASSESSORIA DE GRADUAÇÃO
2163,CTDR - ASSESSORIA DE INFORMÁTICA
2164,CTDR - BIBLIOTECA SETORIAL
2165,PRA - ALMOXARIFADO CENTRAL
2166,COORDENAÇÃO DE CONTABILIDADE E FINANÇAS
2167,PRA - DIVISÃO DE PATRIMÔNIO
2168,CCS - DPTO DE NUTRIÇÃO
2169,CCS - DEPARTAMENTO DE FISIOLOGIA E PATOLOGIA
2170,CCS - DPTO DE ENFERMAGEM CLÍNICA E LAB. DE TÉCNICAS DE ENFERM.
2171,CCS - DPTO DE CLÍNICA E ODONTOLOGIA SOCIAL
2172,CCS - COORDENAÇÃO DE NUTRIÇÃO
2173,CCS - COORDENAÇÃO DE FARMÁCIA
2174,CCS - COORDENAÇÃO DE FISIOTERAPIA
2175,CCS - COORDENAÇÃO DE ODONTOLOGIA
2176,CCS - COORDENAÇÃO DE ENFERMAGEM
2177,CCS - COORDENAÇÃO DE EDUCAÇÃO FÍSICA (LICENCIATURA)
2178,CCS - COORDENAÇÃO DE FONOAUDIOLOGIA
2180,CCS - PROGRAMA DE MESTRADO EM CIÊNCIAS DA NUTRIÇÃO
2183,ETS - COORDENAÇÃO DE HABILITAÇÃO EM TÉCNICO DE ENFERMAGEM
2184,ETS - COORDENAÇÃO DE HABILITAÇÃO EM TÉCNICO EM PRÓTESE DENTÁRIA
2185,ETS - COORDENAÇÃO DE HABILITAÇÃO EM TÉCNICO DE BIODIAGNÓSTICO
2186,CCS - ASSESSORIA DE GRADUAÇÃO
2187,CCS - BIBLIOTECA SETORIAL
2188,CCS - DFP - LABORATÓRIO DE PATOLOGIA GERAL
2189,CCS - DFP - LABORATÓRIO DE FITOTERAPIA
2190,CCS - DFP - LABORATÓRIO DE FARMACOLOGIA
2191,CCS - DFP - LABORATÓRIO DE PARASITOLOGIA
2192,CCS - DFP - LABORATÓRIO DE FISIOLOGIA
2193,CCS - DFP - LABORATÓRIO DE IMUNOLOGIA
2194,CCS - LABORATÓRIO DE MICROBIOLOGIA
2195,CCS - LABORATÓRIO DE DENTÍSTICA PRÉ-CLÍNICA
2196,PRA - DIVISÃO DE CONTABILIDADE
2197,CCS - CLÍNICA DE ODONTOPEDIATRIA
2198,CCS - CLÍNICA INTEGRADA
2200,CCS - CLÍNICA DE PERIODONTIA
2203,CCS - COORDENAÇÃO DE TERAPIA OCUPACIONAL
2204,PRA - SISTEMA DE ADMINISTRAÇÃO FINANCEIRA
2205,CCS - ASSESSORIA DE GESTÃO DE PESSOAS
2206,PRA - PRÓ-REITORIA ADMINISTRATIVO
2207,CCS - ASSESSORIA ADMINISTRATIVA
2208,CCS - ARQUIVO
2209,CCS - ASSESSORIA DE COMUNICAÇÃO
2210,CCS - ASSESSORIA DE INFRA-ESTRUTURA
2211,PRA - COMISSÃO PERMANENTE DE LICITAÇÃO
2212,CCS - ASSESSORIA DE PESQUISA E PÓS-GRADUAÇÃO
2213,CCS - ASSESSORIA DE GESTÃO DE PATRIMÔNIO
2214,CCS - ASSESSORIA TÉCNICA
2216,CCS - SERVIÇO DE ATENÇÃO À SAÚDE (SAS)
2217,CCS - SECRETARIA
2218,PRA - DIVISÃO ACORDOS E CONVÊNIOS
2225,CCS - ASSESSORIA ESPECIAL
2226,CCS - ASSESSORIA INOVAÇÃO TECNOLÓGICA
2227,CCS - ESTÁGIO REGIONAL INTERPROFISSIONAL
2228,CCS - ASSESSORIA DE TECNOLOGIA DA INFORMAÇÃO (LABORATÓRIO)
2231,CE - COORDENAÇÃO DE PEDAGOGIA (LICENCIATURA)
2232,CE - ALMOXARIFADO SETORIAL
2233,CE - COORDENAÇÃO DE CIÊNCIAS DAS RELIGIÕES
2234,CE - SETOR DE GESTÃO DE PESSOAS
2235,CE - COORDENAÇÃO DO CURSO DE ESPECIALIZAÇÃO
2237,CE - SETOR DE CONTABILIDADE E FINANÇAS
2238,CE - ASSESSORIA DE COMUNICAÇÃO
2239,CE - MESTRADO PROFISSIONAL EM GESTÃO DE ORGANIZAÇÕES APRENDENTES
2241,CE - COORDENAÇÃO DE EDUCAÇÃO DE JOVENS E ADULTOS
2242,CE - ESCOLA DE EDUCAÇÃO BÁSICA (CRECHE ESCOLA)
2243,CE - BIBLIOTECA SETORIAL
2244,CE - ASSESSORIA DE INFORMÁTICA E DESENVOLVIMENTO DE REDES
2245,CE - COORDENAÇÃO DA ESCOLA DE GESTORES DA EDUCAÇÃO BÁSICA (EAD)
2247,CE - COORDENAÇÃO DE PEDAGOGIA (EAD)
2248,CE - SECRETARIA GERAL
2249,CE - COORDENAÇÃO DE PSICOPEDAGOGIA
2250,CE - COORDENAÇÃO DE PEDAGOGIA (EDUCAÇÃO DO CAMPO)
2251,COORDENAÇÃO DE ADMINISTRAÇÃO
2252,CCEN - ASSESSORIA ADMINISTRATIVA
2253,REITORIA - LABORATÓRIO DE COMBUSTÍVEIS E MATERIAIS
2254,PRA - DIVISÃO DE MATERIAL
2255,CCEN - BIBLIOTECA SETORIAL
2256,CCEN - COORDENAÇÃO DE CIÊNCIAS BIOLÓGICAS (LICENCIATURA)
2257,PRA - DIVISÃO DE MATERIAL
2258,CCEN - COORDENAÇÃO DE ESTATÍSTICA
2259,PRA - DIVISÃO DE SERVIÇOS AUXILIARES
2260,CCEN - COORDENAÇÃO DE FÍSICA
2261,CCEN - COORDENAÇÃO DE GEOGRAFIA
2262,CCEN - COORDENAÇÃO DE QUÍMICA
2264,CCEN - COORDENAÇÃO DE DOUTORADO EM MATEMÁTICA - INTERINSTITUCIONAL
2265,PRA - EXPEDIÇÃO
2273,CCEN - DPTO DE QUÍMICA
2274,PRA - ARQUIVO SETORIAL
2275,PRA - SEÇÃO DE CADASTRO DE EMPRESAS
2276,CCEN - DIREÇÃO DE CENTRO
2277,CCEN - DIVISÃO DE MATERIAL
2278,CCEN - DIVISÃO DE PATRIMÔNIO
2279,CCEN - SETOR DE GESTÃO DE PESSOAS
2280,CCEN - DIVISÃO FINANCEIRA
2281,CCEN - LABORATÓRIO DE INFORMÁTICA
2282,CCEN - LABORATÓRIO DE ENTOMOLOGIA
2283,CCEN - LABORATÓRIO DE HIDROLOGIA; MICROBIOLOGIA E PARASITOLOGIA
2284,CCEN - LABORATÓRIO DE FÍSICA
2285,CCEN - LABORATÓRIO DE FICOLOGIA: CULTIVO DE MACROALGAS MARINHAS
2286,CCEN - HERBÁRIO
2287,CCEN - LABORATÓRIO DIDÁTICO DE ZOOLOGIA
2288,CCEN - LABORATÓRIO DE ECOLOGIA APLICADA E CONSERVAÇÃO
2289,CCEN - LABORATÓRIO DE ANATOMIA VEGETAL
2290,CCEN - LABORATÓRIO DE ORNITOLOGIA
2291,REITORIA
2292,REITORIA - SECRETARIA GERAL DAS ASSESSORIAS
2293,REITORIA - ASSESSORIA DE COMUNICAÇÃO
2294,REITORIA - ASSESSORIA INTERNACIONAL
2295,PROCURADORIA JUR
2296,CCEN - COORDENAÇÃO DE MATEMÁTICA
2297,REITORIA - CERIMONIAL
2298,CCEN - COORDENAÇÃO DE CIÊNCIAS BIOLÓGICAS (EAD)
2300,REITORIA - COMISSÃO REUNI
2302,PROGRAMA DE PÓS-GRADUAÇÃO EM DESENVOLVIMENTO E INOVAÇÃO TECNOLÓGICA EM MEDICAMENTOS
2303,CCM - COORDENAÇÃO DE MEDICINA
2304,CCM - COMISSÃO DE RESIDÊNCIA MÉDICA
2305,CCM - ASSESSORIA ADMINISTRATIVA
2306,COMISSÃO PERMANENTE
2307,CCM - ASSESSORIA DE EXTENSÃO
2308,CCM - ASSESSORIA DE GRADUAÇÃO
2309,CCM - ASSESSORIA DE PÓS-GRADUAÇÃO
2310,CCM - BIBLIOTECA SETORIAL
2311,CCM - SETOR DE RECURSOS HUMANOS
2312,CCM - SETOR DE TECNOLOGIA E INFORMÁTICA
2313,CCM - SECRETARIA GERAL
2314,CCM - SETOR DE PUBLICIDADE
2316,CCH - DIRETORIA DE CENTRO
2318,CCH - DEPTO DE LETRAS CLASSICAS E VERNÁCULAS
2319,CCH - DEPTO DE LÍNGUAS ESTRANGEIRAS MODERNAS
2320,CCH - DEPARTAMENTO DE PSICOLOGIA
2321,CCH - DEPARTAMENTO DE HISTÓRIA
2322,CCH - DEPARTAMENTO DE SERVIÇO SOCIAL
2323,CCH - DEPARTAMENTO DE FILOSOFIA
2324,CCH - DEPARTAMENTO DE CIÊNCIAS SOCIAIS
2325,CCH - DEPARTAMENTO DE MÍDIAS DIGITAIS
2326,CCHLA - CLÍNICA DE PSICOLOGIA
2327,CCHLA - COORDENAÇÃO DE TRADUÇÃO (BACHARELADO)
2328,CCHLA - COORDENAÇÃO DE CIÊNCIAS SOCIAIS
2329,CCHLA - COORDENAÇÃO DE FILOSOFIA
2330,CCHLA - COORDENAÇÃO DE COMUNICAÇÃO SOCIAL
2331,CCTA - COORDENAÇÃO DE REGÊNCIA DE BANDAS E FANFARRAS (SEQUENCIAL)
2332,CCHLA - COORDENAÇÃO DE HISTÓRIA
2333,CCHLA - COORDENAÇÃO DE LETRAS
2334,CCHLA - COORDENAÇÃO DE SERVIÇO SOCIAL
2336,CCHLA - COORDENAÇÃO DE HISTÓRIA  MOVIMENTOS SOCIAIS DO CAMPO
2337,CCHLA - COORDENAÇÃO DE PSICOLOGIA
2338,CCHLA - COORDENAÇÃO DE LETRAS (EAD)
2339,CCHLA - COORDENAÇÃO DE LETRAS LIBRAS (EAD)
2341,CCHLA - COORDENAÇÃO DE COMUNICAÇÃO EM MÍDIAS DIGITAIS
2342,CCHLA - COORDENAÇÃO DE LÍNGUAS ESTRANGEIRAS APLICADAS ÀS NEGOCIAÇÕES INTERNACIONAIS
2343,CCHLA - SETOR DE ESTUDOS E ASSESSORIA A MOVIMENTOS POPULARES (SEAMPO)
2344,CC - PÓS-GRADUAÇÃO EM COMUNICAÇÃO
2353,CCTA - PINACOTECA
2355,CCHLA - COORDENAÇÃO DO LABORATÓRIO DE INFORMÁTICA  CHIP
2356,CCHLA - SETOR DE ORÇAMENTO
2358,CT - ALMOXARIFADO
2359,CT - ASSESSORIA DE ADMINISTRAÇÃO
2360,CT - ASSESSORIA DE PLANEJAMENTO
2361,CT - ASSESSORIA DE GRADUAÇÃO
2362,CT - BIBLIOTECA SETORIAL
2363,CT - COORDENAÇÃO DE ARQUITETURA E URBANISMO
2364,CT - COORDENAÇÃO DE ENGENHARA QUIMICA
2365,CT - COORDENAÇÃO DE ENGENHARIA AMBIENTAL
2366,CT - COORDENAÇÃO DE ENGENHARIA CIVIL
2367,CT - COORDENAÇÃO DE ENGENHARIA DE ALIMENTOS
2369,CT - COORDENAÇÃO DE ENGENHARIA DE MATERIAIS
2370,CT - COORDENAÇÃO DE ENGENHARIA DE PRODUÇÃO
2372,CT- DEPARTAMENTO DE ENGENHARIA MECANICA
2373,CT - DEPARTAMENTO DE ENGENHARIA QUÍMICA
2374,CT - DEPARTAMENTO DE TECNOLOGIA QUÍMICA E DE ALIMENTOS
2375,CT - DIREÇÃO DE CENTRO
2376,CT - LABORATÓRIO DE SOLIDIFICAÇÃO RÁPIDA
2377,CT - NÚCLEO DE PROCESSAMENTO DE ALIMENTOS
2382,CT - SETOR DE GESTÃO DE PESSOAS
2383,CCTA - DEPTO DE ARTES VISUAIS
2384,CCTA - DEPARTAMENTO DE COMUNICAÇÃO
2385,CCTA - SECRETARIA DO DECOMTUR
2386,CCTA - DIREÇÃO DE CENTRO
2387,CCTA - COORDENAÇÃO  DE ARTES VISUAIS
2388,CCTA - COORDENAÇÃO DE MÚSICA (BACHARELADO)
2390,CCHSA - DEPARTAMENTO DE GESTÃO E TECNOLOGIA AGROINDUSTRIAL
2391,CCHSA - DEPARTAMENTO DE AGROPECUÁRIA
2392,CCHSA - DEPARTAMENTO DE CIÊNCIAS BÁSICAS SOCIAIS E AGRARIAS
2393,CCHSA - DIRETORIA DE COLÉGIO
2394,CCHSA - COORDENAÇÃO DE AGROINDÚSTRIA
2395,CCHSA - CAVN - COORDENAÇÃO DE AGROPECUÁRIA (TÉCNICO)
2396,CCHSA - COORDENAÇÃO DE AGROINDÚSTRIA
2397,CCHSA - COORDENAÇÃO DE CIÊNCIAS AGRÁRIAS
2398,CCHSA - CAVN - COORDENAÇÃO DE AQUICULTURA (TÉCNICO)
2399,CCHSA - BIBLIOTECA SETORIAL PROFESSOR JOSÉ AUGUSTO TRINDADE
2400,CCHSA - LABORATÓRIO DE CAPRINOCULTURA
2401,CCHSA - LABORATÓRIO DE AVICULTURA
2402,CCHSA - DIVISÃO ACADÊMICA E DE AVALIAÇÃO INSTITUCIONAL
2403,CCHSA - COORDENAÇÃO DE GESTÃO DE PESSOAS
2404,CCHSA - ASSESSORIA DE ENSINO
2406,CCAE - ASSESSORIA ADMINISTRATIVA
2407,CCAE - COORDENAÇÃO DE ANTROPOLOGIA E CULTURAS INDÍGENAS
2408,CCAE - COORDENAÇÃO DE CIÊNCIAS DA COMPUTAÇÃO
2409,CCAE - COORDENAÇÃO DE CIÊNCIAS CONTÁBEIS
2410,CCAE - COORDENAÇÃO DE ECOLOGIA
2411,CCAE - COORDENAÇÃO DE MATEMÁTICA (LICENCIATURA)
2412,CCAE - COORDENAÇÃO DE PEDAGOGIA
2413,CCAE - COORDENAÇÃO DE DESIGN
2414,CCAE - COORDENAÇÃO DE SECRETARIADO EXECUTIVO BILÍNGUE
2415,CCAE - COORDENAÇÃO DE SISTEMAS DE INFORMAÇÃO (BACHARELADO)
2416,CCAE - BIBLIOTECA SETORIAL
2417,CCA - COORDENAÇÃO DE AGRONOMIA
2418,CCA - COORDENAÇÃO DE CIÊNCIAS BIOLÓGICAS
2419,CCA - COORDENAÇÃO DE ZOOTECNIA
2422,CCA - COORDENAÇÃO DE MEDICINA VETERINÁRIA
2423,CCA - DEPARTAMENTO DE CONTABILIDADE E FINANÇAS
2424,CCA - DEPARTAMENTO DE CIÊNCIAS BIOLÓGICAS
2425,CCA - ASSESSORIA ADMINISTRATIVA
2427,CCA - SETOR DE VIGILÂNCIA
2428,CCA - RESTAURANTE UNIVERSITÁRIO
2429,CCA - ARQUIVO SETORIAL
2430,CCA - DIVISÃO DE LICITAÇÃO DE CENTRO
2431,CCA - SETOR DE GESTÃO DE PESSOAS
2432,CCA - SETOR DE APICULTURA
2433,CCA - LABORATÓRIO DE CAPRINOCULTURA
2434,CCA - MÓDULO DIDÁTICO PRODUTIVO DE AVICULTURA
2435,CCA - BIBLIOTECA SETORIAL
2436,CCA - LABORATÓRIO DE ANÁLISE DE ALIMENTOS
2437,CCA - FORRAGICULTURA E PASTAGEM
2438,CCA - LABORATÓRIO APLICADO ÀS CIÊNCIAS AGRÁRIAS
2439,CCA - LABORATÓRIO DE FISIOLOGIA APLICADA
2440,CCA - MÓDULO DIDÁTICO PRODUTIVO DE BOVINOCULTURA
2441,CCA - MÓDULO DIDÁTICO PRODUTIVO DE CUNICULTURA
2442,CCA - SETOR DE BIOMASSA
2443,CCA - SETOR DE BOTÂNICA
2444,CCA - SETOR DE OLERICULTURA
2445,CCA - SETOR DE ANATOMIA
2446,CCA - SETOR DE PRODUÇÃO AGRÍCOLA (CHA DE JARDIM)
2447,CCA - SETOR DE TECNOLOGIA AMBIENTAL
2448,CCA - SETOR DE ECOLOGIA E BIODIVERSIDADE
2449,CCA - ASSESSORIA DE PESQUISA
2450,CCA - ASSESSORIA DE COMUNICAÇÃO
2451,CCA - ASSESSORIA DE GRADUAÇÃO
2452,CCA - ASSESSORIA DE EXTENSÃO
2453,CCA - ASSESSORIA DE PLANEJAMENTO
2454,CCA - SETOR DE TRANSPORTES
2455,CCA - LABORATÓRIO DE QUÍMICA
2456,CCA - POSTO MÉDICO ODONTOLÓGICO
2457,CBIOTEC - COORDENAÇÃO DE BIOTECNOLOGIA
2459,CBIOTEC - LABORATÓRIO DE BIOTECNOLOGIA APLICADA A MICROBIOLOGIA E PARASITOLOGIA
2460,CBIOTEC - LABORATÓRIO DE CONTROLE NEURAL DA CIRCULAÇÃO E HIPERTENSÃO
2461,CBIOTEC - LABORATÓRIO DE FARMACOLOGIA CARDIOVASCULA
2462,IPEFARM - BIOTÉRIO
2463,CBIOTEC - LABORATÓRIO DE FITOQUÍMICA
2464,CBIOTEC - LABORATÓRIO DE IMUNOFARMACOLOGIA
2465,CBIOTEC - LABORATÓRIO DE QUÍMICA DE PRODUTOS NATURAIS I
2466,CBIOTEC - LABORATÓRIO DE ANÁLISES FARMACÊUTICAS E MOLECULARES
2467,IPEFARM - HORTO
2468,BC - COLEÇÕES ESPECIAIS
2469,BC - SEÇÃO DE SELEÇÃO
2470,BC - SECRETARIA
2471,PRA - PROTOCOLO GERAL
2472,PRA - DIVISÃO DE ADMINISTRAÇÃO E FINANÇAS
2474,PRG - LABORATÓRIO DE INCLUSÃO DIGITAL
2475,CCHSA - VIGILÂNCIA
2476,CCHSA - SETOR DE CONTABILIDADE E FINANÇAS
2478,CCHSA - COORDENAÇÃO DE ADMINISTRAÇÃO
2479,CCHSA - COORDENAÇÃO DE PEDAGOGIA (LICENCIATURA)
2480,CCHSA - DEPARTAMENTO DE CIÊNCIAS SOCIAIS APLICADAS
2481,CCHSA - LABORATÓRIO DE INFORMÁTICA
2482,CCHSA - LABORATÓRIO DE NUTRIÇÃO ANIMAL E ANÁLISES AVANÇADA DE ALIMENTOS
2483,CCHSA - LABORATÓRIO DE BENEFICIAMENTO DO LEITE
2484,PROPESQ - COORDENAÇÃO GERAL DE PESQUISA
2485,CCHSA - RESTAURANTE UNIVERSITÁRIO
2486,PRPG - COORDENAÇÃO GERAL DE ACOMPANHAMENTO E AVALIAÇÃO DOS PROGRAMAS E CURSOS DE PÓS-GRADUAÇÃO STRICTO E LATO SENSU
2487,CCHSA - VIGILÂNCIA
2488,PRPG - DIVISÃO DE ATIVIDADES FINANCEIRAS
2489,CCHSA - DEPARTAMENTO DE GESTÃO E TECNOLOGIA DE ALIMENTOS
2490,CCSA - NÚCLEO DE CONTABILIDADE APLICADA
2491,CCS - CLÍNICA ESCOLA DE FISIOTERAPIA
2492,PU - SEÇÃO DE EQUIPAMENTOS
2493,PU - SEÇÃO DE ALMOXARIFADO
2494,STI - GERÊNCIA DE INTELIGÊNCIA INSTITUCIONAL
2495,UEAD - SUBCOORDENAÇÃO DE AVALIAÇÃO E MELHORIA DO ENSINO
2496,SEAD - GERÊNCIA DE RECURSOS
2497,SEAD - COORDENAÇÃO DE TECNOLOGIA DE INFORMAÇÃO
2498,UEAD - SUBCOORDENAÇÃO DE CAPACITAÇÃO
2499,HOSP - HULW COMISSÃO DE CONTROLE DE INFECÇÃO HOSPITALAR (CCIH)
2500,CCS - NÚCLEO DE MEDICINA TROPICAL (NUMETROP)
2501,CCS - COMITÊ DE ÉTICA EM PESQUISA
2502,CE - NUCLEO DE EDUCAÇÃO ESPECIAL (NEDESP)
2503,CE - LABORATÓRIO DE ESTÁGIO SUPERVISIONADO
2504,CE - COORDENAÇÃO EM CIÊNCIAS NATURAIS (EAD)
2505,CEAR - LABORATÓRIO DE ELETRÔNICA ANALÓGICA E DIGITAL
2506,CEAR - LABORATÓRIO DE MÁQUINAS E ACIONAMENTOS
2507,CEAR - LABORATÓRIO DE ELETROTÉCNICA
2508,DIVISÃO DE SELEÇÃO E PROVISÃO
2509,PROGEP - SEÇÃO DE CADASTRO E REGISTRO FUNCIONAL (SCRF)
2510,HOSP - HULW SERVIÇO DE ARQUIVO MÉDICO E ESTATÍSTICA (S.A.M.E.)
2511,INSTITUTO UFPB DE DESENVOLVIMENTO DA PARAÍBA (IDEP)
2512,CCHLA - BIBLIOTECA SETORIAL
2513,CCA - LABORATÓRIO DE AVALIAÇÃO DE PRODUTOS DE ORIGEM ANIMAL
2514,CCA - LABORATÓRIO DE NUTRIÇÃO ANIMAL E ANÁLISES DE ALIMENTOS
2515,CCHLA - LABORATÓRIO DE ESTUDOS - PRÁTICAS SOCIAIS - LEPS/DSS
2516,CCHLA - LABORATÓRIO DE VARIAÇÃO LINGUÍSTICA
2517,CCHLA - LABORATÓRIO DE PSICOLOGIA EXPERIMENTAL
2519,CCHLA - ARQUIVO
2520,CCHLA - NÚCLEO DE CIDADANIA E DIREITOS HUMANOS (NCDH)
2522,PRA - PRO-REITORIA ADMINISTRATIVA
2523,PRA - SISTEMA DE ADMINISTRAÇÃO FINANCEIRA
2524,REITORIA - COMISSÃO PERMANENTE DE AVALIAÇÃO (CPA)
2526,CCH - DEPARTAMENTO DE MIDIAS DIGITAIS
2528,CT - COORDENAÇÃO DE ENGENHARIA MECÂNICA
2529,CT - COORDENAÇÃO DE ENGENHARIA QUÍMICA
2530,CT - COORDENAÇÃO DO CURSO DE QUÍMICA INDUSTRIAL
2531,CT - PROGRAMA CT EMPREENDEDOR
2534,CT-DC - LABORATÓRIO DE INFORMÁTICA GRÁFICA
2535,CT-DEA - LABORATÓRIO DE PROCESSOS MICROBIANOS EM ALIMENTOS
2536,CT-DECA - LABORATÓRIO DE RECURSOS HÍDRICOS E ENGENHARIA AMBIENTAL
2537,CT-DEQ - LABORATÓRIO DE ANÁLISE E PROCESSAMENTO DE DADOS
2538,CT-DEQ - LABORATÓRIO DE ANÁLISE DE PROCESSOS QUÍMICOS
2539,CT-DEA - LABORATÓRIO DE BIOQUÍMICA DE ALIMENTOS
2540,CT-DECA - LABORATÓRIO DE EFICIÊNCIA ENERGÉTICA E HIDRÁULICA EM SANEAMENTO (LEHNS)
2541,CT-DEM - LABORATÓRIO DE INSTRUMENTAÇÃO E CONTROLE
2542,CT-DECA - LABORATÓRIO DE ENSAIOS DE MATERIAIS E ESTRUTURAS (LABEME)
2543,CT-DECA - LABORATÓRIO DE HIDRÁULICA
2544,CT - LABORATÓRIO DE INOVAÇÃO
2545,CT-DEM - LABORATÓRIO DE MÁQUINAS E ACIONAMENTOS ELÉTRICOS
2546,CT-DEM - LABORATÓRIO DE MATERIAIS E PRODUTOS CERÂMICOS
2547,CT-DEMAT - LABORATÓRIO DE MATERIAIS POLIMÉRICOS
